,text,favourite_count,retweet_count,created_at
275,Hola! tambien estoy en facebook. https://t.co/aeKHdxvra0 #Cotizaciones #Paraguay #bot https://t.co/3j0YkvgBvj,0,0,2022-06-20 18:32:02
276,RT @UNOPS_es: #Paraguay: Un proyecto de huertas familiares está ayudando a mejorar la seguridad alimentaria y a empoderar económicamente a…,0,179,2022-06-20 18:30:11
277,RT @UNOPS_es: #Paraguay: Un proyecto de huertas familiares está ayudando a mejorar la seguridad alimentaria y a empoderar económicamente a…,0,159,2022-06-20 18:28:49
278,¿Recuerdas cuando te uniste a nuestro Twitter? ¡Yo sí! Ayúdanos a retwitear para obtener mas seguidores ¿dale? #MiAniversarioDeTwitter #Guatemala #ElSalvador #Honduras #Nicaragua #CostaRica #Panamá #Ecuador #Bolivia #Colombia #Perú #Uruguay #Paraguay #Mexico #Managua https://t.co/SZ1Yi5TJaj,0,0,2022-06-20 18:26:37
279,"Ojo que por allí viene el Chila @JoseLChilavert_ apuesta de frente al trabajo y la producción en #Paraguay 

El candidato diferente 😌 https://t.co/kXKdaNIIy3",107,20,2022-06-20 18:26:12
280,RT @UNOPS_es: #Paraguay: Un proyecto de huertas familiares está ayudando a mejorar la seguridad alimentaria y a empoderar económicamente a…,0,179,2022-06-20 18:25:57
281,RT @UNOPS_es: #Paraguay: Un proyecto de huertas familiares está ayudando a mejorar la seguridad alimentaria y a empoderar económicamente a…,0,179,2022-06-20 18:12:12
282,RT @UNOPS_es: #Paraguay: Un proyecto de huertas familiares está ayudando a mejorar la seguridad alimentaria y a empoderar económicamente a…,0,179,2022-06-20 18:07:22
283,RT @UNOPS_es: #Paraguay: Un proyecto de huertas familiares está ayudando a mejorar la seguridad alimentaria y a empoderar económicamente a…,0,159,2022-06-20 18:06:51
284,RT @UNOPS_es: #Paraguay: Un proyecto de huertas familiares está ayudando a mejorar la seguridad alimentaria y a empoderar económicamente a…,0,159,2022-06-20 18:06:21
285,"#20Junio | En #Paraguay subió el precio del combustible: $1.39 el litro y los camioneros no se la aguantan

https://t.co/r6vfAszfOK",2,3,2022-06-20 18:05:51
286,"#20Junio | En #Paraguay subió el precio del combustible: $1.39 el litro y los camioneros no se la aguantan

https://t.co/LmPpkwSwFF",0,0,2022-06-20 18:05:38
287,"#Agronegocios #Paraguay
#Maiz la Unión de Gremios del Paraguay reportó que lluvias caídas meses atrás sumado a las recientes heladas afectó el 25% de las áreas del #Maiz Zafriña, mientras los rindes están por los 5.000 kilos/hectáreas https://t.co/Cq4kg2IHl2",0,0,2022-06-20 18:05:29
288,RT @UNOPS_es: #Paraguay: Un proyecto de huertas familiares está ayudando a mejorar la seguridad alimentaria y a empoderar económicamente a…,0,159,2022-06-20 18:04:46
289,"RT @JahanaPy: 💥Jahana al Cerro Acahay⛰️🇵🇾

💥Domingo 26 de Junio

💥Salida Shopping Multiplaza 07hs

💥Costo 145.000 P/p

💥Info 0991241000 👇🏻D…",0,1,2022-06-20 18:04:36
290,"RT @madeleintlSUR: De esto no quedó ni polvo cósmico, del llamado “Grupo de Lima” creado por #EEUU como una coalición geopolítica regional…",0,110,2022-06-20 18:03:54
291,RT @UNOPS_es: #Paraguay: Un proyecto de huertas familiares está ayudando a mejorar la seguridad alimentaria y a empoderar económicamente a…,0,159,2022-06-20 18:02:10
292,"Conoce los avances, retos y desafíos del mercado de telecomunicaciones en #Paraguay 🇵🇾, según @vallesesante, Presidente de @COPACO_SA, en la última edición de #MagazineASIET.

💻 Artículo completo aquí: https://t.co/xvDXTEb8ei

🔗 Descárgate la revista: https://t.co/BDxu8XAgIs",7,1,2022-06-20 18:02:00
293,RT @UNOPS_es: #Paraguay: Un proyecto de huertas familiares está ayudando a mejorar la seguridad alimentaria y a empoderar económicamente a…,0,159,2022-06-20 18:01:08
294,"RT @teleSURtv: El sector de camioneros de #Paraguay🇵🇾, reactivaron este lunes sus movilizaciones para intentar conseguir una solución frent…",0,11,2022-06-20 18:00:25
295,"Vestir estas prendas puede llevar a un mayor control en el aeropuerto

https://t.co/R2ZrR3K6ih 

#Brasil #Venezuela #Colombia #Ecuador #Perú #Bolivia #Chile #Uruguay #Paraguay #Argentina #México #usa #ElSalvador  #Panamá #CostaRica #Honduras #Quito #Cuenca #Guayaquil #Manta https://t.co/6pivTmqhAm",0,1,2022-06-20 18:00:01
296,RT @UNOPS_es: #Paraguay: Un proyecto de huertas familiares está ayudando a mejorar la seguridad alimentaria y a empoderar económicamente a…,0,159,2022-06-20 17:59:13
297,RT @UNOPS_es: #Paraguay: Un proyecto de huertas familiares está ayudando a mejorar la seguridad alimentaria y a empoderar económicamente a…,0,159,2022-06-20 17:58:36
298,"🛑 “El regreso a casa se torna lento” 
#AHORA | Volver a la #Argentina desde #Paraguay demora varias horas nuevamente. 

#aduana #migraciones #pasointernacional #cruce #documentaciones #frontera 🇵🇾 🇦🇷 https://t.co/qTEmhHoJ7Y",6,5,2022-06-20 17:57:29
299,RT @UNOPS_es: #Paraguay: Un proyecto de huertas familiares está ayudando a mejorar la seguridad alimentaria y a empoderar económicamente a…,0,179,2022-06-20 17:57:23
300,RT @UNOPS_es: #Paraguay: Un proyecto de huertas familiares está ayudando a mejorar la seguridad alimentaria y a empoderar económicamente a…,0,179,2022-06-20 17:49:24
301,RT @UNOPS_es: #Paraguay: Un proyecto de huertas familiares está ayudando a mejorar la seguridad alimentaria y a empoderar económicamente a…,0,159,2022-06-20 17:45:51
302,"La LIBERTAD por encima de todo.

#paraguay #asuncion #Elecciones2022 #eleccionesgenerales2023 
#concertacion https://t.co/5SZ1Hk755u",1,0,2022-06-20 17:43:10
303,Hola! tambien estoy en Telegram. https://t.co/RH44hdAdND #Cotizaciones #Paraguay #bot https://t.co/UPCSK53rVU,0,0,2022-06-20 17:42:02
304,"RT @madeleintlSUR: De esto no quedó ni polvo cósmico, del llamado “Grupo de Lima” creado por #EEUU como una coalición geopolítica regional…",0,110,2022-06-20 17:42:01
305,"💥Jahana al Cerro Acahay⛰️🇵🇾

💥Domingo 26 de Junio

💥Salida Shopping Multiplaza 07hs

💥Costo 145.000 P/p

💥Info 0991241000 👇🏻Directo al WhatsApp https://t.co/vg8eqWN4tA

💥 #jahanapy #paraguay #cerrospy #acahay #cerroacahay #turismopy #viajespy #paraguari #senderismo #nature https://t.co/eUm6iXKcqF",2,1,2022-06-20 17:38:50
306,RT @UNOPS_es: #Paraguay: Un proyecto de huertas familiares está ayudando a mejorar la seguridad alimentaria y a empoderar económicamente a…,0,159,2022-06-20 17:35:18
307,RT @UNOPS_es: #Paraguay: Un proyecto de huertas familiares está ayudando a mejorar la seguridad alimentaria y a empoderar económicamente a…,0,159,2022-06-20 17:34:55
308,RT @UNOPS_es: #Paraguay: Un proyecto de huertas familiares está ayudando a mejorar la seguridad alimentaria y a empoderar económicamente a…,0,159,2022-06-20 17:33:12
309,"RT @madeleintlSUR: De esto no quedó ni polvo cósmico, del llamado “Grupo de Lima” creado por #EEUU como una coalición geopolítica regional…",0,110,2022-06-20 17:33:08
310,RT @UNOPS_es: #Paraguay: Un proyecto de huertas familiares está ayudando a mejorar la seguridad alimentaria y a empoderar económicamente a…,0,159,2022-06-20 17:33:01
311,RT @UNOPS_es: #Paraguay: Un proyecto de huertas familiares está ayudando a mejorar la seguridad alimentaria y a empoderar económicamente a…,0,159,2022-06-20 17:32:42
312,Hola! tambien estoy en facebook. https://t.co/aeKHdxvra0 #Cotizaciones #Paraguay #bot https://t.co/PafPJf7CTK,0,0,2022-06-20 17:32:01
313,"RT @laguiaformulera: 🎥 Los mejores momentos de la CARRERAZA de @JoshuaDuerksen1 🇵🇾 hoy en Zandvoort en la @FRegionalAlpine 

#FRECA #joshua…",0,47,2022-06-20 17:30:53
314,RT @UNOPS_es: #Paraguay: Un proyecto de huertas familiares está ayudando a mejorar la seguridad alimentaria y a empoderar económicamente a…,0,159,2022-06-20 17:29:58
315,"RT @soncalson: Pronto iremos anunciando próximas fechas. 
Síguenos y no te lo pierdas 

@soncalson @80rafaramirez @ABellidoB1 @raulgomezgom…",0,1,2022-06-20 17:27:20
316,"Pronto iremos anunciando próximas fechas. 
Síguenos y no te lo pierdas 

@soncalson @80rafaramirez @ABellidoB1 @raulgomezgomez #soncalson #sonvidasdebolero #hispanoamerica  #cuba #argentina #ecuador #españa #paraguay #mexico #puertorico #chile #Perú #Venezuela https://t.co/AjI9UqDsai",2,1,2022-06-20 17:26:55
317,"https://t.co/RAphNfU1oy ║ Zona de #Azar #Paraguay – #Paraguay: María Galván, Titular de la Conajzar Podría ser Interpelada: #Paraguay.- 16 de Junio de 2022 https://t.co/tX8NJeHiF3 Pedirán interpelar a titular de Conajzar. El diputado José Rodríguez… https://t.co/DfS9PQXOFS https://t.co/YVXmaXpeLQ",0,0,2022-06-20 17:26:32
318,RT @UNOPS_es: #Paraguay: Un proyecto de huertas familiares está ayudando a mejorar la seguridad alimentaria y a empoderar económicamente a…,0,179,2022-06-20 17:24:36
319,RT @UNOPS_es: #Paraguay: Un proyecto de huertas familiares está ayudando a mejorar la seguridad alimentaria y a empoderar económicamente a…,0,179,2022-06-20 17:24:35
320,"Si @fifacom_es acepta la candidatura de #Argentina, #Chile, #Uruguay y #Paraguay para ser sedes anfitrionas del #Mundial2030, todo #Sudamérica irá d manera directa al #mundial. Las cenicientas😂 como Perú, #Bolivia y #Venezuela irían d manera directa",0,0,2022-06-20 17:24:28
321,RT @MercosurSocial: #Paraguay Agenda con propuestas concretas de políticas públicas para los gobiernos y Movimientos Sociales. Propuesta po…,0,1,2022-06-20 17:23:56
322,RT @UNOPS_es: #Paraguay: Un proyecto de huertas familiares está ayudando a mejorar la seguridad alimentaria y a empoderar económicamente a…,0,159,2022-06-20 17:23:38
323,"📹 culturalanacion: «Denuncia Orquesta de Cateura: ¿por qué Favio Chávez negó estatuto a padres casi un año y medio?»

🔗  https://t.co/KOraux0bsG
#Video #Paraguay #Domiplay",0,1,2022-06-20 17:19:15
324,"📹 culturalanacion: «Denuncia Orquesta de Cateura: ¿empleado echado de Sonidos de la Tierra se apropia de su proyecto?»

🔗  https://t.co/sjBUHnbPIj
#Video #Paraguay #Domiplay",0,1,2022-06-20 17:19:14
325,"RT @mulheresfutebol: SUL-AMERICANA DE MUSAS 
FINAL 
Independiente Medellín x Olimpia 
#DIM #Medellin #Colombia 🇨🇴
#Olimpia #asuncion #Parag…",0,2,2022-06-20 17:16:22
326,RT @CristianCZajac: #Lunes de anomalías 2 #Junio2022 #Pronosticos #forecast #Lluvias #Tormentas #heladas #suelos #BahiaBlanca #BuenosAires…,0,2,2022-06-20 17:14:37
327,RT @CristianCZajac: #Lunes de anomalías 2 #Junio2022 #Pronosticos #forecast #Lluvias #Tormentas #heladas #suelos #BahiaBlanca #BuenosAires…,0,2,2022-06-20 17:13:27
328,RT @UNOPS_es: #Paraguay: Un proyecto de huertas familiares está ayudando a mejorar la seguridad alimentaria y a empoderar económicamente a…,0,179,2022-06-20 17:12:41
329,"RT @telotraigopy: Tucson 2014 que llevamos a la ciudad de Cnel. Bogado!  🥳 

Dale una mirada  😍 

#telotraigopy #premium #viaje #paraguay h…",0,1,2022-06-20 17:12:24
330,"RT @teleSURtv: El sector de camioneros de #Paraguay🇵🇾, reactivaron este lunes sus movilizaciones para intentar conseguir una solución frent…",0,11,2022-06-20 17:10:44
331,RT @UNOPS_es: #Paraguay: Un proyecto de huertas familiares está ayudando a mejorar la seguridad alimentaria y a empoderar económicamente a…,0,159,2022-06-20 17:10:28
332,RT @UNOPS_es: #Paraguay: Un proyecto de huertas familiares está ayudando a mejorar la seguridad alimentaria y a empoderar económicamente a…,0,159,2022-06-20 17:10:13
333,"👀⤵️Los detalles en el siguiente enlace⤵️
https://t.co/8qp0DzEMrv

#Lambaré #LambaréMbarete #Noticias #Paraguay #NoticiasLambaré #YoTeAbrigo",0,0,2022-06-20 17:10:00
334,RT @UNOPS_es: #Paraguay: Un proyecto de huertas familiares está ayudando a mejorar la seguridad alimentaria y a empoderar económicamente a…,0,179,2022-06-20 17:09:12
335,RT @UNOPS_es: #Paraguay: Un proyecto de huertas familiares está ayudando a mejorar la seguridad alimentaria y a empoderar económicamente a…,0,179,2022-06-20 17:08:56
336,"RT @MonicaAparicioA: @Chichisiles #Paraguay, #Uruguay y la Justicia #Argentina han actuado de acuerdo a ley, pero en los 16 años del gobier…",0,6,2022-06-20 17:08:00
337,RT @UNOPS_es: #Paraguay: Un proyecto de huertas familiares está ayudando a mejorar la seguridad alimentaria y a empoderar económicamente a…,0,179,2022-06-20 17:06:43
338,"RT @teleSURtv: El sector de camioneros de #Paraguay🇵🇾, reactivaron este lunes sus movilizaciones para intentar conseguir una solución frent…",0,11,2022-06-20 17:02:57
339,"El sector de camioneros de #Paraguay🇵🇾, reactivaron este lunes sus movilizaciones para intentar conseguir una solución frente al incremento de combustibles

https://t.co/59jZE0JyEK",18,11,2022-06-20 17:02:01
340,RT @UNOPS_es: #Paraguay: Un proyecto de huertas familiares está ayudando a mejorar la seguridad alimentaria y a empoderar económicamente a…,0,179,2022-06-20 17:01:28
341,"Tucson 2014 que llevamos a la ciudad de Cnel. Bogado!  🥳 

Dale una mirada  😍 

#telotraigopy #premium #viaje #paraguay https://t.co/FDq87zpyXZ",1,1,2022-06-20 17:00:46
342,"#Paraguay | @afd_py informó que se han desembolsado créditos por USD 1.060 millones con los productos crediticios lanzados tras la pandemia por #COVID19 y créditos concedidos mediante garantías emitidas por el #FOGAPY.

▶️ Lea más: https://t.co/WVD0K9NXNH https://t.co/pGX7ESENjI",1,1,2022-06-20 17:00:00
343,"RT @madeleintlSUR: De esto no quedó ni polvo cósmico, del llamado “Grupo de Lima” creado por #EEUU como una coalición geopolítica regional…",0,110,2022-06-20 16:59:54
344,RT @UNOPS_es: #Paraguay: Un proyecto de huertas familiares está ayudando a mejorar la seguridad alimentaria y a empoderar económicamente a…,0,179,2022-06-20 16:57:58
345,Lo que toca lo empava y nadie lo puede negar @liliantintori @leopoldolopez parece nubes negras mosca mundo alojarse de esta gente toxica...#EEUU #chile #ecuador #Paraguay #bolivia #Italia @PartidoPSUV @TarekWiliamSaab @ConElMazoDando @delcyrodriguezv @gestionperfecta Ojo hullanle https://t.co/kiQerKPTYK,0,0,2022-06-20 16:57:25
346,@OrlvndoA @AMS_777 #Brasil será roja de nuevo con #LuLADRAO .Después le va a tocar a #Paraguay y #Uruguay.  No hay para dónde agarrar.,5,2,2022-06-20 16:54:59
347,RT @UNOPS_es: #Paraguay: Un proyecto de huertas familiares está ayudando a mejorar la seguridad alimentaria y a empoderar económicamente a…,0,159,2022-06-20 16:54:52
348,"RT @madeleintlSUR: De esto no quedó ni polvo cósmico, del llamado “Grupo de Lima” creado por #EEUU como una coalición geopolítica regional…",0,110,2022-06-20 16:53:19
349,"📺🎤  [ⓉⒶⓁⒺⓃⓉⓄⓈ ] 🎁

🔸️ Como todos los sábados abrazamos la alegría de nuestros participantes.

#ElConejopy 🚀 #Premios #Regalos #PARAGUAY 🇵🇾

PD: Veni pue al casting saca ese artista que tenes guardado. 👽 https://t.co/b1WOP9maLa",2,1,2022-06-20 16:51:07
350,"Esperando ansiosas... #Paraguay
@YvonneBossPy
@chayNHIpy 🇵🇾
@CHAYANNEMUSIC 🧡🧡🧡🧡 https://t.co/LeIJ14Dfns",0,0,2022-06-20 16:48:23
351,"Esperando ansiosas... #Paraguay
@pionerodj
@chayNHIpy 🇵🇾
@CHAYANNEMUSIC 🧡🧡🧡🧡 https://t.co/LeIJ14Dfns",2,1,2022-06-20 16:48:07
352,"Esperando ansiosas... #Paraguay
@jorgepuigtorres
@chayNHIpy 🇵🇾
@CHAYANNEMUSIC 🧡🧡🧡🧡 https://t.co/LeIJ14Dfns",0,0,2022-06-20 16:47:18
353,"RT @madeleintlSUR: De esto no quedó ni polvo cósmico, del llamado “Grupo de Lima” creado por #EEUU como una coalición geopolítica regional…",0,110,2022-06-20 16:46:52
354,"Esperando ansiosas... #Paraguay
@PaolaMaltese
@chayNHIpy 🇵🇾
@CHAYANNEMUSIC 🧡🧡🧡🧡 https://t.co/LeIJ14Dfns",0,0,2022-06-20 16:46:48
355,RT @UNOPS_es: #Paraguay: Un proyecto de huertas familiares está ayudando a mejorar la seguridad alimentaria y a empoderar económicamente a…,0,179,2022-06-20 16:46:40
356,"Esperando ansiosas... #Paraguay
@chichecorte
@chayNHIpy 🇵🇾
@CHAYANNEMUSIC 🧡🧡🧡🧡 https://t.co/LeIJ14Dfns",0,0,2022-06-20 16:46:30
357,"Esperando ansiosas... #Paraguay
@ANIBAL762
@chayNHIpy 🇵🇾
@CHAYANNEMUSIC 🧡🧡🧡🧡 https://t.co/LeIJ14Dfns",0,0,2022-06-20 16:45:38
358,"Esperando ansiosas... #Paraguay
@elenadetroyaok
@chayNHIpy 🇵🇾
@CHAYANNEMUSIC 🧡🧡🧡🧡 https://t.co/LeIJ14Dfns",0,0,2022-06-20 16:45:14
359,RT @UNOPS_es: #Paraguay: Un proyecto de huertas familiares está ayudando a mejorar la seguridad alimentaria y a empoderar económicamente a…,0,159,2022-06-20 16:45:06
360,"#ATENCIÓN Resultados de la Quiniela.
Sorteo Matutino, 20 de Junio del 2022.
1 - 521
2 - 423
3 - 615
4 - 768
5 - 327
6 - 400
7 - 877
8 - 898
9 - 790
10 - 567
11 - 677
12 - 245
13 - 319
14 - 721

#Quiniela #Paraguay #Sorteo #Matutino https://t.co/FP9fsf6lFW",0,0,2022-06-20 16:44:55
361,RT @UNOPS_es: #Paraguay: Un proyecto de huertas familiares está ayudando a mejorar la seguridad alimentaria y a empoderar económicamente a…,0,179,2022-06-20 16:44:29
362,"Esperando ansiosas... #Paraguay
@chayNHIpy 🇵🇾
@CHAYANNEMUSIC 🧡🧡🧡🧡 https://t.co/LeIJ14Dfns",1,1,2022-06-20 16:43:44
363,RT @UNOPS_es: #Paraguay: Un proyecto de huertas familiares está ayudando a mejorar la seguridad alimentaria y a empoderar económicamente a…,0,179,2022-06-20 16:42:53
364,Hola! tambien estoy en Telegram. https://t.co/RH44hdAdND #Cotizaciones #Paraguay #bot https://t.co/iWvx9FeGLG,0,0,2022-06-20 16:42:02
365,"RT @madeleintlSUR: De esto no quedó ni polvo cósmico, del llamado “Grupo de Lima” creado por #EEUU como una coalición geopolítica regional…",0,110,2022-06-20 16:41:28
366,"RT @madeleintlSUR: De esto no quedó ni polvo cósmico, del llamado “Grupo de Lima” creado por #EEUU como una coalición geopolítica regional…",0,110,2022-06-20 16:41:24
367,RT @UNOPS_es: #Paraguay: Un proyecto de huertas familiares está ayudando a mejorar la seguridad alimentaria y a empoderar económicamente a…,0,179,2022-06-20 16:41:13
368,RT @UNOPS_es: #Paraguay: Un proyecto de huertas familiares está ayudando a mejorar la seguridad alimentaria y a empoderar económicamente a…,0,159,2022-06-20 16:39:53
369,RT @UNOPS_es: #Paraguay: Un proyecto de huertas familiares está ayudando a mejorar la seguridad alimentaria y a empoderar económicamente a…,0,159,2022-06-20 16:38:48
370,"RT @RalloFatima: Felicidades PRESIDENTE PETRO, así le tendrán q llamar mercenarios de la mala información. SEÑOR PRESIDENTE! VIVA COLOMBIA!…",0,10,2022-06-20 16:38:10
371,"RT @laguiaformulera: 🎥 Los mejores momentos de la CARRERAZA de @JoshuaDuerksen1 🇵🇾 hoy en Zandvoort en la @FRegionalAlpine 

#FRECA #joshua…",0,47,2022-06-20 16:38:05
372,RT @UNOPS_es: #Paraguay: Un proyecto de huertas familiares está ayudando a mejorar la seguridad alimentaria y a empoderar económicamente a…,0,159,2022-06-20 16:37:48
373,RT @UNOPS_es: #Paraguay: Un proyecto de huertas familiares está ayudando a mejorar la seguridad alimentaria y a empoderar económicamente a…,0,179,2022-06-20 16:37:43
374,"RT @RalloFatima: Felicidades PRESIDENTE PETRO, así le tendrán q llamar mercenarios de la mala información. SEÑOR PRESIDENTE! VIVA COLOMBIA!…",0,10,2022-06-20 16:37:38
375,RT @UNOPS_es: #Paraguay: Un proyecto de huertas familiares está ayudando a mejorar la seguridad alimentaria y a empoderar económicamente a…,0,159,2022-06-20 16:37:07
376,RT @UNOPS_es: #Paraguay: Un proyecto de huertas familiares está ayudando a mejorar la seguridad alimentaria y a empoderar económicamente a…,0,159,2022-06-20 16:36:30
377,"RT @madeleintlSUR: De esto no quedó ni polvo cósmico, del llamado “Grupo de Lima” creado por #EEUU como una coalición geopolítica regional…",0,110,2022-06-20 16:35:22
378,RT @UNOPS_es: #Paraguay: Un proyecto de huertas familiares está ayudando a mejorar la seguridad alimentaria y a empoderar económicamente a…,0,159,2022-06-20 16:34:24
379,RT @UNOPS_es: #Paraguay: Un proyecto de huertas familiares está ayudando a mejorar la seguridad alimentaria y a empoderar económicamente a…,0,179,2022-06-20 16:34:20
380,"RT @CottoOrioneFem: 🇺🇾 Del 17 al 19 de junio se desarrolló, en #BuenosAires, el primer encuentro de jóvenes orionitas de la Provincia #Nues…",0,2,2022-06-20 16:34:04
381,"RT @madeleintlSUR: De esto no quedó ni polvo cósmico, del llamado “Grupo de Lima” creado por #EEUU como una coalición geopolítica regional…",0,110,2022-06-20 16:32:43
382,RT @UNOPS_es: #Paraguay: Un proyecto de huertas familiares está ayudando a mejorar la seguridad alimentaria y a empoderar económicamente a…,0,159,2022-06-20 16:32:32
383,Hola! tambien estoy en facebook. https://t.co/aeKHdxvra0 #Cotizaciones #Paraguay #bot https://t.co/egWBpInItP,0,0,2022-06-20 16:32:02
384,#Lunes de anomalías 2 #Junio2022 #Pronosticos #forecast #Lluvias #Tormentas #heladas #suelos #BahiaBlanca #BuenosAires #LaPampa #Cordoba #SantaFe #RioNegro #EntreRios #Corrientes #SanLuis #Mendoza #Chaco #Formosa #Misiones #Salta #Tucuman #Argentina #Uruguay #Paraguay #Brasil https://t.co/jqluhC7GVb,2,2,2022-06-20 16:32:01
385,RT @UNOPS_es: #Paraguay: Un proyecto de huertas familiares está ayudando a mejorar la seguridad alimentaria y a empoderar económicamente a…,0,159,2022-06-20 16:31:50
386,RT @UNOPS_es: #Paraguay: Un proyecto de huertas familiares está ayudando a mejorar la seguridad alimentaria y a empoderar económicamente a…,0,179,2022-06-20 16:31:25
387,RT @UNOPS_es: #Paraguay: Un proyecto de huertas familiares está ayudando a mejorar la seguridad alimentaria y a empoderar económicamente a…,0,159,2022-06-20 16:31:11
388,RT @CristianCZajac: #Lunes de anomalías #Junio2022 #Pronosticos #forecast #Lluvias #Tormentas #heladas #suelos #BahiaBlanca #BuenosAires #L…,0,1,2022-06-20 16:31:10
389,"Terminó la fecha 18 del Torneo Apertura de la APF y así quedan las puntuaciones por el momento.

#SokerPY #copadeprimera #apf #copadeprimeraapf #Paraguay #clublibertad #cerroporteño #clubolimpia #nacionalpy #clubguarani #tacuaryfc #ameliano #generalcaballerojlm #guaireñafc https://t.co/bc9oP5fP6N",3,0,2022-06-20 16:30:07
390,"RT @Senatur_Py: 🙌🌐💻📲🇵🇾‼️FALTAN 2️⃣ DÍAS
¿Ya te inscribiste al Seminario Internacional de #Turismo en #Paraguay? 

📆 miércoles 22 de junio
🕔…",0,6,2022-06-20 16:27:54
391,@CHAYANNEMUSIC Esperando ansiosas... besos y abrazos desde #Paraguay 🧡🧡🧡🧡,0,0,2022-06-20 16:27:19
392,RT @UNOPS_es: #Paraguay: Un proyecto de huertas familiares está ayudando a mejorar la seguridad alimentaria y a empoderar económicamente a…,0,159,2022-06-20 16:27:17
393,RT @UNOPS_es: #Paraguay: Un proyecto de huertas familiares está ayudando a mejorar la seguridad alimentaria y a empoderar económicamente a…,0,179,2022-06-20 16:26:33
394,RT @UNOPS_es: #Paraguay: Un proyecto de huertas familiares está ayudando a mejorar la seguridad alimentaria y a empoderar económicamente a…,0,179,2022-06-20 16:20:45
395,RT @AniSisul: Muchas veces hacemos #turismointerno y generamos residuos q podrían ser reciclados ♻️ pero en esa ciudad no hay puntos de rec…,0,4,2022-06-20 16:20:06
396,RT @UNOPS_es: #Paraguay: Un proyecto de huertas familiares está ayudando a mejorar la seguridad alimentaria y a empoderar económicamente a…,0,179,2022-06-20 16:19:58
397,"📹 ABC TV Paraguay: «Jazmín del Paraguay presenta su nueva canción “Ñemboki”»

🔗  https://t.co/zRVJlz4GET
#Video #Paraguay #Domiplay",1,0,2022-06-20 16:19:09
398,RT @UNOPS_es: #Paraguay: Un proyecto de huertas familiares está ayudando a mejorar la seguridad alimentaria y a empoderar económicamente a…,0,179,2022-06-20 16:15:53
399,RT @UNOPS_es: #Paraguay: Un proyecto de huertas familiares está ayudando a mejorar la seguridad alimentaria y a empoderar económicamente a…,0,159,2022-06-20 16:13:51
400,RT @agronobot: Ciclo estral y ciclo de postura en las hembras de interés zootécnico ➡️ https://t.co/5tvxhcK6xm ⬅️ #agronomia #zootecnia #Pr…,0,1,2022-06-20 16:13:09
401,RT @UNOPS_es: #Paraguay: Un proyecto de huertas familiares está ayudando a mejorar la seguridad alimentaria y a empoderar económicamente a…,0,179,2022-06-20 16:12:56
402,RT @UNOPS_es: #Paraguay: Un proyecto de huertas familiares está ayudando a mejorar la seguridad alimentaria y a empoderar económicamente a…,0,179,2022-06-20 16:12:05
403,RT @UNOPS_es: #Paraguay: Un proyecto de huertas familiares está ayudando a mejorar la seguridad alimentaria y a empoderar económicamente a…,0,179,2022-06-20 16:11:57
404,RT @UNOPS_es: #Paraguay: Un proyecto de huertas familiares está ayudando a mejorar la seguridad alimentaria y a empoderar económicamente a…,0,159,2022-06-20 16:10:03
405,RT @UNOPS_es: #Paraguay: Un proyecto de huertas familiares está ayudando a mejorar la seguridad alimentaria y a empoderar económicamente a…,0,179,2022-06-20 16:08:47
406,"@giraltpablo Siempre me ha gustado la garra de los #paraguayos, q
siempre complicaban a cualquier equipo, nunca me olvidaré del Partido #Paraguay-#francia donde se vio que es luchar con ganas por un #pais.",0,0,2022-06-20 16:07:57
407,"RT @teleSURtv: El Ministerio de Justicia de #Paraguay🇵🇾, informó sobre el asesinato del exdirector de la penitenciaría nacional de Tacumbú,…",0,2,2022-06-20 16:05:57
408,RT @UNOPS_es: #Paraguay: Un proyecto de huertas familiares está ayudando a mejorar la seguridad alimentaria y a empoderar económicamente a…,0,179,2022-06-20 16:04:38
409,"RT @AktbLatam: ¡Feliz día del padre!

A todos nuestros padres bodegueros, kioskeros, tenderos, almaceneros latinoamericanos.

#AKTBLatam #F…",0,2,2022-06-20 16:03:56
410,RT @UNOPS_es: #Paraguay: Un proyecto de huertas familiares está ayudando a mejorar la seguridad alimentaria y a empoderar económicamente a…,0,159,2022-06-20 16:03:06
411,RT @UNOPS_es: #Paraguay: Un proyecto de huertas familiares está ayudando a mejorar la seguridad alimentaria y a empoderar económicamente a…,0,179,2022-06-20 16:02:09
412,"RT @madeleintlSUR: De esto no quedó ni polvo cósmico, del llamado “Grupo de Lima” creado por #EEUU como una coalición geopolítica regional…",0,110,2022-06-20 16:01:12
413,"¿Cómo reclamar a las aerolíneas cuando se pierde equipaje y hay daños en maletas?

https://t.co/46Lgf7aqda 

#Brasil #Colombia #Ecuador #Perú #Bolivia #Chile #Uruguay #Paraguay #Argentina #México #usa #ElSalvador  #Panamá #CostaRica #Honduras #Quito #Cuenca #Guayaquil #Manta https://t.co/Kk8JHQf4R0",0,0,2022-06-20 16:00:00
414,RT @UNOPS_es: #Paraguay: Un proyecto de huertas familiares está ayudando a mejorar la seguridad alimentaria y a empoderar económicamente a…,0,159,2022-06-20 15:57:46
415,RT @UNOPS_es: #Paraguay: Un proyecto de huertas familiares está ayudando a mejorar la seguridad alimentaria y a empoderar económicamente a…,0,179,2022-06-20 15:57:34
416,RT @UNOPS_es: #Paraguay: Un proyecto de huertas familiares está ayudando a mejorar la seguridad alimentaria y a empoderar económicamente a…,0,179,2022-06-20 15:56:10
